lastUpdateId,bids,asks
45212425646,"['70378.92000000', '0.00009000']","['70463.69000000', '0.00203000']"
45212425646,"['70378.80000000', '0.00015000']","['70463.92000000', '0.00011000']"
45212425646,"['70378.64000000', '0.42736000']","['70464.20000000', '0.00010000']"
45212425646,"['70378.63000000', '0.71214000']","['70464.26000000', '0.00030000']"
45212425646,"['70378.50000000', '0.00009000']","['70464.36000000', '0.00810000']"
45212425646,"['70378.48000000', '0.00066000']","['70464.42000000', '0.00009000']"
45212425646,"['70378.47000000', '0.00076000']","['70465.11000000', '0.00015000']"
45212425646,"['70378.19000000', '0.00142000']","['70465.18000000', '0.28436000']"
45212425646,"['70378.08000000', '0.00009000']","['70465.33000000', '0.05083000']"
45212425646,"['70377.79000000', '0.10180000']","['70465.59000000', '0.01419000']"
45212425646,"['70377.66000000', '0.00009000']","['70465.90000000', '0.00014000']"
45212425646,"['70377.24000000', '0.00009000']","['70465.99000000', '0.00013000']"
45212425646,"['70376.82000000', '0.00009000']","['70466.03000000', '0.01420000']"
45212425646,"['70376.78000000', '0.00142000']","['70466.92000000', '0.00126000']"
45212425646,"['70376.42000000', '0.61346000']","['70467.20000000', '0.00025000']"
45212425646,"['70376.40000000', '0.28914000']","['70467.40000000', '0.68916000']"
45212425646,"['70376.34000000', '0.00338000']","['70467.41000000', '0.02825000']"
45212425646,"['70376.15000000', '0.35518000']","['70468.07000000', '0.17029000']"
45212425646,"['70375.98000000', '0.00009000']","['70468.08000000', '0.00024000']"
45212425646,"['70375.97000000', '0.00576000']","['70468.75000000', '0.00012000']"
45212425646,"['70375.92000000', '0.25573000']","['70468.80000000', '0.00353000']"
45212425646,"['70375.90000000', '0.00089000']","['70468.81000000', '0.06300000']"
45212425646,"['70375.56000000', '0.00009000']","['70469.84000000', '0.00015000']"
45212425646,"['70375.38000000', '0.00142000']","['70469.89000000', '0.00144000']"
45212425646,"['70375.21000000', '0.31792000']","['70469.92000000', '0.00015000']"
45212425646,"['70375.20000000', '0.52972000']","['70470.00000000', '0.10325000']"
45212425646,"['70375.14000000', '0.00009000']","['70470.08000000', '0.00116000']"
45212425646,"['70374.88000000', '0.25573000']","['70470.20000000', '1.56282000']"
45212425646,"['70374.61000000', '0.00018000']","['70470.36000000', '0.03263000']"
45212425646,"['70374.51000000', '0.00028000']","['70470.58000000', '0.00029000']"
45212425646,"['70373.97000000', '0.00142000']","['70471.44000000', '0.00015000']"
45212425646,"['70373.72000000', '0.47340000']","['70472.21000000', '0.30708000']"
45212425646,"['70373.25000000', '0.13940000']","['70472.22000000', '0.51170000']"
45212425646,"['70372.56000000', '0.00142000']","['70472.61000000', '0.00009000']"
45212425646,"['70372.08000000', '0.06338000']","['70472.85000000', '0.10180000']"
45212425646,"['70372.00000000', '0.00710000']","['70472.97000000', '0.00074000']"
45212425646,"['70371.45000000', '0.15531000']","['70473.07000000', '0.00015000']"
45212425646,"['70371.44000000', '0.14388000']","['70473.59000000', '0.00014000']"
45212425646,"['70371.43000000', '0.03074000']","['70474.31000000', '0.31786000']"
45212425646,"['70371.03000000', '0.25580000']","['70474.32000000', '0.52972000']"
45212425646,"['70370.14000000', '0.00011000']","['70475.01000000', '0.00487000']"
45212425646,"['70370.00000000', '0.04662000']","['70475.45000000', '0.00017000']"
45212425646,"['70369.99000000', '0.00021000']","['70475.52000000', '0.00017000']"
45212425646,"['70368.75000000', '0.04000000']","['70475.66000000', '0.00017000']"
45212425646,"['70368.28000000', '0.00015000']","['70475.80000000', '0.00017000']"
45212425646,"['70368.22000000', '0.02825000']","['70476.01000000', '0.17265000']"
45212425646,"['70367.99000000', '0.00219000']","['70476.03000000', '0.00016000']"
45212425646,"['70367.59000000', '0.00020000']","['70476.08000000', '0.00017000']"
45212425646,"['70367.50000000', '0.05682000']","['70476.15000000', '0.00017000']"
45212425646,"['70367.39000000', '0.00567000']","['70476.19000000', '0.00055000']"
45212425646,"['70367.26000000', '0.00318000']","['70476.22000000', '0.00017000']"
45212425646,"['70367.23000000', '0.10180000']","['70476.24000000', '0.25536000']"
45212425646,"['70367.18000000', '0.00319000']","['70476.29000000', '0.00017000']"
45212425646,"['70367.10000000', '0.05666000']","['70476.36000000', '0.00017000']"
45212425646,"['70366.60000000', '0.00318000']","['70476.43000000', '0.00017000']"
45212425646,"['70366.03000000', '1.24019000']","['70476.50000000', '0.00017000']"
45212425646,"['70366.02000000', '0.28905000']","['70476.57000000', '0.17190000']"
45212425646,"['70365.73000000', '0.02100000']","['70476.64000000', '0.00017000']"
45212425646,"['70365.38000000', '0.28402000']","['70476.71000000', '0.00017000']"
45212425646,"['70365.10000000', '2.06687000']","['70476.74000000', '0.02400000']"
45212425646,"['70364.59000000', '1.56282000']","['70476.78000000', '0.00017000']"
45212425646,"['70364.40000000', '0.00052000']","['70476.85000000', '0.00017000']"
45212425646,"['70364.23000000', '0.00245000']","['70476.92000000', '0.00017000']"
45212425646,"['70363.77000000', '0.00014000']","['70476.94000000', '0.00066000']"
45212425646,"['70363.38000000', '0.00011000']","['70476.99000000', '0.00017000']"
45212425646,"['70362.98000000', '0.00121000']","['70477.06000000', '0.00017000']"
45212425646,"['70362.10000000', '0.00013000']","['70477.13000000', '0.00017000']"
45212425646,"['70361.94000000', '0.00319000']","['70477.20000000', '0.00017000']"
45212425646,"['70361.90000000', '0.04093000']","['70477.24000000', '0.11312000']"
45212425646,"['70361.84000000', '0.15347000']","['70477.34000000', '0.00017000']"
45212425646,"['70361.30000000', '0.25578000']","['70477.41000000', '0.00017000']"
45212425646,"['70361.05000000', '0.82521000']","['70477.48000000', '0.00017000']"
45212425646,"['70361.04000000', '0.52972000']","['70477.55000000', '0.00017000']"
45212425646,"['70361.01000000', '0.00071000']","['70477.70000000', '0.00100000']"
45212425646,"['70360.90000000', '0.00492000']","['70478.00000000', '0.11100000']"
45212425646,"['70360.88000000', '0.46000000']","['70478.03000000', '0.00166000']"
45212425646,"['70360.57000000', '0.00014000']","['70478.06000000', '0.00014000']"
45212425646,"['70360.52000000', '0.00012000']","['70478.72000000', '0.41520000']"
45212425646,"['70360.51000000', '0.02100000']","['70478.73000000', '0.51045000']"
45212425646,"['70360.00000000', '0.14593000']","['70478.90000000', '0.00013000']"
45212425646,"['70359.73000000', '0.00009000']","['70478.94000000', '0.69187000']"
45212425646,"['70359.63000000', '0.28436000']","['70480.00000000', '0.15245000']"
45212425646,"['70359.58000000', '0.00016000']","['70481.57000000', '3.15601000']"
45212425646,"['70359.49000000', '0.00573000']","['70481.58000000', '0.02825000']"
45212425646,"['70358.80000000', '0.00251000']","['70481.72000000', '0.34707000']"
45212425646,"['70358.79000000', '0.02100000']","['70481.77000000', '0.35540000']"
45212425646,"['70358.72000000', '0.00029000']","['70481.92000000', '0.00013000']"
45212425646,"['70358.40000000', '0.00361000']","['70481.93000000', '0.00008000']"
45212425646,"['70358.00000000', '0.00114000']","['70482.14000000', '0.00027000']"
45212425646,"['70357.76000000', '0.00015000']","['70482.33000000', '0.00011000']"
45212425646,"['70357.40000000', '0.25579000']","['70482.40000000', '5.25987000']"
45212425646,"['70357.06000000', '0.00494000']","['70482.49000000', '0.25534000']"
45212425646,"['70356.82000000', '0.00252000']","['70483.42000000', '0.10180000']"
45212425646,"['70356.36000000', '0.13859000']","['70483.87000000', '0.00019000']"
45212425646,"['70355.86000000', '0.00100000']","['70483.96000000', '0.00015000']"
45212425646,"['70355.65000000', '0.21314000']","['70484.04000000', '0.00011000']"
45212425646,"['70355.64000000', '0.28905000']","['70484.60000000', '0.13799000']"
45212425646,"['70355.12000000', '0.11359000']","['70484.77000000', '0.00074000']"
45212425646,"['70355.05000000', '0.35518000']","['70485.00000000', '0.00996000']"
45212425646,"['70354.05000000', '0.02825000']","['70485.32000000', '0.00028000']"
45212425646,"['70353.95000000', '0.00071000']","['70485.49000000', '0.00103000']"
45212425646,"['70353.55000000', '0.00014000']","['70485.86000000', '0.17064000']"
45212425646,"['70352.86000000', '0.00516000']","['70485.87000000', '0.01464000']"
45212425646,"['70351.35000000', '0.02465000']","['70486.29000000', '0.28436000']"
45212425646,"['70351.34000000', '0.04093000']","['70486.78000000', '0.00011000']"
45212425646,"['70350.74000000', '0.00611000']","['70486.99000000', '0.20000000']"
45212425646,"['70350.23000000', '0.25582000']","['70487.02000000', '0.11331000']"
45212425646,"['70350.00000000', '0.03402000']","['70487.07000000', '0.00017000']"
45212425646,"['70349.41000000', '0.17414000']","['70487.19000000', '0.00014000']"
45212425646,"['70349.31000000', '0.25582000']","['70488.00000000', '0.00070000']"
45212425646,"['70348.44000000', '0.00071000']","['70488.16000000', '0.00013000']"
45212425646,"['70348.25000000', '0.00895000']","['70488.47000000', '0.31791000']"
45212425646,"['70348.00000000', '0.00100000']","['70488.48000000', '0.52972000']"
45212425646,"['70347.82000000', '0.00742000']","['70488.57000000', '0.00008000']"
45212425646,"['70347.79000000', '0.00514000']","['70488.69000000', '0.00252000']"
45212425646,"['70347.24000000', '0.00015000']","['70488.88000000', '0.00020000']"
45212425646,"['70347.11000000', '0.02628000']","['70489.03000000', '0.00012000']"
45212425646,"['70347.02000000', '0.41030000']","['70489.08000000', '0.00012000']"
45212425646,"['70347.01000000', '1.56282000']","['70489.99000000', '0.02216000']"
45212425646,"['70346.96000000', '0.03139000']","['70490.00000000', '0.03150000']"
45212425646,"['70346.88000000', '0.52972000']","['70490.49000000', '0.00299000']"
45212425646,"['70346.86000000', '0.00100000']","['70491.00000000', '0.00030000']"
45212425646,"['70346.58000000', '0.07102000']","['70491.17000000', '0.20000000']"
45212425646,"['70346.53000000', '0.00019000']","['70491.20000000', '0.00014000']"
45212425646,"['70346.17000000', '0.00014000']","['70491.59000000', '0.00012000']"
45212425646,"['70346.13000000', '0.10180000']","['70492.39000000', '3.15597000']"
45212425646,"['70345.42000000', '0.00070000']","['70492.40000000', '5.25987000']"
45212425646,"['70345.26000000', '0.28905000']","['70492.53000000', '0.60000000']"
45212425646,"['70345.06000000', '0.00244000']","['70493.99000000', '0.10188000']"
45212425646,"['70344.27000000', '0.00326000']","['70494.47000000', '0.00016000']"
45212425646,"['70344.11000000', '0.01280000']","['70494.60000000', '0.00008000']"
45212425646,"['70343.66000000', '0.00245000']","['70495.61000000', '0.00015000']"
45212425646,"['70343.01000000', '0.00028000']","['70495.74000000', '0.08522000']"
45212425646,"['70342.93000000', '0.00071000']","['70495.75000000', '0.02825000']"
45212425646,"['70342.86000000', '0.20184000']","['70496.00000000', '0.00012000']"
45212425646,"['70342.83000000', '0.01256000']","['70496.03000000', '0.00010000']"
45212425646,"['70342.66000000', '0.17891000']","['70497.05000000', '0.14202000']"
45212425646,"['70340.00000000', '0.14596000']","['70497.98000000', '0.01454000']"
45212425646,"['70339.88000000', '0.02825000']","['70497.99000000', '0.00213000']"
45212425646,"['70339.75000000', '0.00401000']","['70498.51000000', '0.00741000']"
45212425646,"['70339.51000000', '0.00018000']","['70499.00000000', '0.00020000']"
45212425646,"['70339.25000000', '0.00911000']","['70499.30000000', '0.00009000']"
45212425646,"['70339.03000000', '0.00793000']","['70499.68000000', '0.27382000']"
45212425646,"['70338.53000000', '0.17070000']","['70499.69000000', '0.01135000']"
45212425646,"['70338.52000000', '0.28436000']","['70499.82000000', '0.00011000']"
45212425646,"['70338.38000000', '0.00239000']","['70499.89000000', '0.85681000']"
45212425646,"['70336.72000000', '0.00015000']","['70499.90000000', '0.50483000']"
45212425646,"['70336.62000000', '0.00447000']","['70499.99000000', '0.60000000']"
45212425646,"['70336.48000000', '0.00532000']","['70500.00000000', '1.42795000']"
45212425646,"['70336.37000000', '0.03540000']","['70500.01000000', '0.00041000']"
45212425646,"['70335.93000000', '0.02800000']","['70500.10000000', '0.00008000']"
45212425646,"['70335.59000000', '0.17351000']","['70500.16000000', '0.05000000']"
45212425646,"['70335.58000000', '0.10180000']","['70500.40000000', '0.35372000']"
45212425646,"['70335.14000000', '0.00071000']","['70500.43000000', '0.00028000']"
45212425646,"['70335.13000000', '0.13799000']","['70500.61000000', '0.20778000']"
45212425646,"['70334.88000000', '0.28905000']","['70500.96000000', '0.28905000']"
45212425646,"['70334.52000000', '0.17173000']","['70501.04000000', '0.00008000']"
45212425646,"['70333.96000000', '0.14253000']","['70501.37000000', '0.00024000']"
45212425646,"['70333.95000000', '0.35518000']","['70501.68000000', '0.00022000']"
45212425646,"['70333.22000000', '0.00532000']","['70501.71000000', '0.00011000']"
45212425646,"['70333.00000000', '0.00857000']","['70502.21000000', '0.00141000']"
45212425646,"['70332.73000000', '0.31787000']","['70502.22000000', '0.00012000']"
45212425646,"['70332.72000000', '0.52972000']","['70502.24000000', '0.31785000']"
45212425646,"['70332.49000000', '0.00011000']","['70502.25000000', '0.34979000']"
45212425646,"['70332.43000000', '0.01482000']","['70502.35000000', '0.04238000']"
45212425646,"['70332.38000000', '0.14203000']","['70502.58000000', '0.14201000']"
45212425646,"['70330.01000000', '0.02848000']","['70502.64000000', '0.52972000']"
45212425646,"['70330.00000000', '0.03226000']","['70502.92000000', '0.35540000']"
45212425646,"['70329.68000000', '0.00071000']","['70503.97000000', '0.00011000']"
45212425646,"['70329.44000000', '0.87916000']","['70503.98000000', '0.00043000']"
45212425646,"['70329.43000000', '1.56297000']","['70504.33000000', '0.00012000']"
45212425646,"['70328.57000000', '0.00014000']","['70504.83000000', '0.00013000']"
45212425646,"['70328.31000000', '0.00144000']","['70504.93000000', '0.00016000']"
45212425646,"['70327.82000000', '0.01483000']","['70505.55000000', '0.00150000']"
45212425646,"['70327.31000000', '0.25590000']","['70505.88000000', '0.00019000']"
45212425646,"['70327.13000000', '0.03231000']","['70506.60000000', '0.00016000']"
45212425646,"['70326.39000000', '0.17248000']","['70506.66000000', '0.00009000']"
45212425646,"['70326.25000000', '0.00100000']","['70506.93000000', '0.00011000']"
45212425646,"['70326.00000000', '0.00010000']","['70507.39000000', '0.17062000']"
45212425646,"['70325.82000000', '0.01400000']","['70507.40000000', '0.28436000']"
45212425646,"['70325.71000000', '0.02825000']","['70507.41000000', '0.00008000']"
45212425646,"['70325.47000000', '0.00013000']","['70507.47000000', '0.01405000']"
45212425646,"['70325.43000000', '0.00015000']","['70507.51000000', '0.00040000']"
45212425646,"['70325.03000000', '0.10180000']","['70508.00000000', '0.00049000']"
45212425646,"['70325.00000000', '0.00050000']","['70508.01000000', '0.03728000']"
45212425646,"['70324.59000000', '1.90061000']","['70508.56000000', '0.28128000']"
45212425646,"['70324.58000000', '0.02858000']","['70508.80000000', '0.00014000']"
45212425646,"['70324.50000000', '0.28905000']","['70509.55000000', '0.00042000']"
45212425646,"['70324.44000000', '0.02224000']","['70509.61000000', '0.15422000']"
45212425646,"['70324.31000000', '0.01157000']","['70509.92000000', '0.02825000']"
45212425646,"['70323.44000000', '0.25592000']","['70509.99000000', '0.17352000']"
45212425646,"['70323.20000000', '3.17127000']","['70510.00000000', '0.03886000']"
45212425646,"['70322.56000000', '0.00054000']","['70510.01000000', '0.00008000']"
45212425646,"['70321.90000000', '0.00141000']","['70510.35000000', '0.01349000']"
45212425646,"['70321.89000000', '0.51170000']","['70510.88000000', '0.00014000']"
45212425646,"['70321.71000000', '0.01149000']","['70511.00000000', '0.00100000']"
45212425646,"['70321.57000000', '0.01330000']","['70511.07000000', '0.00013000']"
45212425646,"['70321.13000000', '0.00152000']","['70511.34000000', '0.28905000']"
45212425646,"['70320.01000000', '0.08783000']","['70511.36000000', '0.00024000']"
45212425646,"['70320.00000000', '0.14626000']","['70511.62000000', '0.00009000']"
45212425646,"['70319.73000000', '0.00011000']","['70512.00000000', '0.00008000']"
45212425646,"['70319.45000000', '0.01224000']","['70512.19000000', '0.00069000']"
45212425646,"['70319.40000000', '0.05198000']","['70512.50000000', '0.00011000']"
45212425646,"['70319.19000000', '0.02843000']","['70513.01000000', '0.00011000']"
45212425646,"['70318.57000000', '0.31789000']","['70513.04000000', '0.00011000']"
45212425646,"['70318.56000000', '0.52972000']","['70513.27000000', '0.00016000']"
45212425646,"['70318.45000000', '0.00016000']","['70514.16000000', '0.42155000']"
45212425646,"['70317.41000000', '0.28436000']","['70514.17000000', '0.70248000']"
45212425646,"['70314.48000000', '0.10180000']","['70514.40000000', '0.00011000']"
45212425646,"['70314.13000000', '0.21320000']","['70514.45000000', '0.00012000']"
45212425646,"['70314.12000000', '0.28905000']","['70514.72000000', '0.00061000']"
45212425646,"['70314.00000000', '0.00029000']","['70514.90000000', '0.35459000']"
45212425646,"['70313.01000000', '0.20000000']","['70515.56000000', '0.00008000']"
45212425646,"['70312.86000000', '0.00251000']","['70516.12000000', '0.00008000']"
45212425646,"['70312.85000000', '0.35514000']","['70516.39000000', '0.01048000']"
45212425646,"['70311.90000000', '0.15852000']","['70516.79000000', '0.31792000']"
45212425646,"['70311.87000000', '0.87371000']","['70516.80000000', '0.52972000']"
45212425646,"['70311.85000000', '1.56272000']","['70516.85000000', '0.00009000']"
45212425646,"['70311.54000000', '0.02825000']","['70517.07000000', '0.00087000']"
45212425646,"['70311.43000000', '0.00015000']","['70517.22000000', '0.28405000']"
45212425646,"['70310.97000000', '0.00014000']","['70517.23000000', '0.00025000']"
45212425646,"['70310.00000000', '0.03169000']","['70517.36000000', '0.00026000']"
45212425646,"['70309.44000000', '0.45945000']","['70518.00000000', '0.00141000']"
45212425646,"['70308.92000000', '0.20000000']","['70518.46000000', '0.00033000']"
45212425646,"['70308.55000000', '0.00482000']","['70518.51000000', '0.00009000']"
45212425646,"['70305.56000000', '0.02040000']","['70518.95000000', '0.28405000']"
45212425646,"['70305.55000000', '0.03399000']","['70519.14000000', '0.00012000']"
45212425646,"['70304.54000000', '0.04233000']","['70519.24000000', '0.00197000']"
45212425646,"['70304.41000000', '0.31807000']","['70519.53000000', '0.00024000']"
45212425646,"['70304.40000000', '0.52972000']","['70519.99000000', '2.37028000']"
45212425646,"['70303.99000000', '0.01546000']","['70520.00000000', '3.95036000']"
45212425646,"['70303.94000000', '0.10180000']","['70520.53000000', '0.00009000']"
45212425646,"['70303.74000000', '0.28905000']","['70521.72000000', '0.28905000']"
45212425646,"['70303.22000000', '0.00443000']","['70522.17000000', '0.00086000']"
45212425646,"['70302.87000000', '0.15060000']","['70522.23000000', '0.00010000']"
45212425646,"['70301.65000000', '0.02955000']","['70523.12000000', '0.00539000']"
45212425646,"['70300.88000000', '0.00893000']","['70523.14000000', '0.03894000']"
45212425646,"['70300.51000000', '0.00504000']","['70523.80000000', '0.21330000']"
45212425646,"['70300.27000000', '0.00100000']","['70523.81000000', '0.07529000']"
45212425646,"['70300.01000000', '0.10858000']","['70523.89000000', '0.00026000']"
45212425646,"['70300.00000000', '0.18089000']","['70524.07000000', '0.35540000']"
45212425646,"['70299.99000000', '0.01064000']","['70524.09000000', '0.02825000']"
45212425646,"['70299.96000000', '0.00015000']","['70524.18000000', '0.00072000']"
45212425646,"['70297.42000000', '0.21533000']","['70526.27000000', '0.00011000']"
45212425646,"['70297.41000000', '0.35885000']","['70527.36000000', '0.00015000']"
45212425646,"['70297.39000000', '0.00017000']","['70528.49000000', '0.00141000']"
45212425646,"['70297.37000000', '0.02825000']","['70528.50000000', '0.17066000']"
45212425646,"['70296.30000000', '0.28436000']","['70528.51000000', '0.28436000']"
45212425646,"['70296.00000000', '0.00429000']","['70528.69000000', '0.00011000']"
45212425646,"['70294.40000000', '0.10000000']","['70528.85000000', '0.01000000']"
45212425646,"['70294.28000000', '0.17350000']","['70529.03000000', '0.00008000']"
45212425646,"['70293.39000000', '0.10180000']","['70529.37000000', '0.00015000']"
45212425646,"['70293.37000000', '0.00014000']","['70529.41000000', '0.00020000']"
45212425646,"['70293.36000000', '0.28905000']","['70529.49000000', '0.00052000']"
45212425646,"['70291.76000000', '0.35518000']","['70529.55000000', '0.00011000']"
45212425646,"['70291.41000000', '0.43287000']","['70530.00000000', '0.03160000']"
45212425646,"['70290.37000000', '0.00017000']","['70530.68000000', '0.00381000']"
45212425646,"['70290.34000000', '0.00017000']","['70530.95000000', '0.30285000']"
45212425646,"['70290.24000000', '0.52972000']","['70530.96000000', '0.42378000']"
45212425646,"['70290.00000000', '0.03169000']","['70531.15000000', '0.00010000']"
45212425646,"['70289.82000000', '0.35982000']","['70531.16000000', '0.00013000']"
45212425646,"['70289.74000000', '3.15601000']","['70531.18000000', '0.50467000']"
45212425646,"['70289.73000000', '0.00009000']","['70531.20000000', '0.00009000']"
45212425646,"['70289.72000000', '0.01191000']","['70531.90000000', '0.25516000']"
45212425646,"['70289.62000000', '0.00011000']","['70532.08000000', '0.05555000']"
45212425646,"['70289.54000000', '0.00008000']","['70532.10000000', '0.28905000']"
45212425646,"['70289.45000000', '0.00029000']","['70532.32000000', '0.11501000']"
45212425646,"['70289.31000000', '0.00089000']","['70533.22000000', '0.00011000']"
45212425646,"['70289.22000000', '0.00027000']","['70533.33000000', '0.00009000']"
45212425646,"['70289.01000000', '0.00018000']","['70533.51000000', '0.00047000']"
45212425646,"['70289.00000000', '0.02603000']","['70533.98000000', '0.00011000']"
45212425646,"['70288.88000000', '0.00016000']","['70534.23000000', '0.00011000']"
45212425646,"['70288.77000000', '0.00024000']","['70535.05000000', '0.30326000']"
45212425646,"['70288.60000000', '5.25987000']","['70535.06000000', '0.50542000']"
45212425646,"['70288.29000000', '0.00345000']","['70535.48000000', '0.00030000']"
45212425646,"['70288.20000000', '0.00054000']","['70535.60000000', '0.00134000']"
45212425646,"['70288.17000000', '0.00015000']","['70535.62000000', '0.00021000']"
45212425646,"['70288.16000000', '0.00065000']","['70535.71000000', '0.00011000']"
45212425646,"['70287.94000000', '0.00046000']","['70535.93000000', '0.00011000']"
45212425646,"['70287.83000000', '0.00021000']","['70536.23000000', '0.00008000']"
45212425646,"['70287.74000000', '0.00038000']","['70536.73000000', '0.00076000']"
45212425646,"['70287.51000000', '0.00082000']","['70537.71000000', '0.00012000']"
45212425646,"['70287.44000000', '0.00038000']","['70538.00000000', '0.00035000']"
45212425646,"['70287.43000000', '0.00096000']","['70538.11000000', '0.35618000']"
45212425646,"['70287.20000000', '0.00711000']","['70538.16000000', '0.00060000']"
45212425646,"['70286.99000000', '0.02394000']","['70538.26000000', '0.02825000']"
45212425646,"['70286.92000000', '0.00008000']","['70539.61000000', '0.00028000']"
45212425646,"['70286.86000000', '0.60433000']","['70539.91000000', '0.00034000']"
45212425646,"['70286.80000000', '0.00051000']","['70540.00000000', '0.08630000']"
45212425646,"['70286.66000000', '0.00016000']","['70540.02000000', '0.00018000']"
45212425646,"['70286.43000000', '0.00012000']","['70540.18000000', '0.05319000']"
45212425646,"['70286.22000000', '0.00010000']","['70540.29000000', '0.00909000']"
45212425646,"['70286.03000000', '0.00009000']","['70540.45000000', '0.00023000']"
45212425646,"['70285.92000000', '0.00021000']","['70540.72000000', '0.05000000']"
45212425646,"['70285.88000000', '0.00038000']","['70540.90000000', '0.00090000']"
45212425646,"['70285.85000000', '0.00012000']","['70541.70000000', '0.00013000']"
45212425646,"['70285.79000000', '0.00114000']","['70541.90000000', '0.00023000']"
45212425646,"['70285.77000000', '0.00060000']","['70542.14000000', '0.00032000']"
45212425646,"['70285.72000000', '0.00008000']","['70542.23000000', '0.00785000']"
45212425646,"['70285.71000000', '0.01257000']","['70542.47000000', '0.17346000']"
45212425646,"['70285.70000000', '0.00167000']","['70542.48000000', '0.28905000']"
45212425646,"['70285.47000000', '0.00142000']","['70542.55000000', '0.00014000']"
45212425646,"['70285.45000000', '0.00021000']","['70542.60000000', '0.00009000']"
45212425646,"['70285.36000000', '0.00008000']","['70542.85000000', '0.00011000']"
45212425646,"['70285.35000000', '0.00021000']","['70543.47000000', '0.00019000']"
45212425646,"['70285.32000000', '0.00008000']","['70544.00000000', '0.00011000']"
45212425646,"['70285.30000000', '0.00017000']","['70544.08000000', '0.00011000']"
45212425646,"['70285.29000000', '0.00180000']","['70544.61000000', '0.00009000']"
45212425646,"['70285.14000000', '0.00663000']","['70544.90000000', '0.00011000']"
45212425646,"['70285.02000000', '0.00012000']","['70544.91000000', '0.00338000']"
45212425646,"['70285.01000000', '0.00042000']","['70544.96000000', '0.00050000']"
45212425646,"['70284.94000000', '0.00015000']","['70544.97000000', '0.00008000']"
45212425646,"['70284.71000000', '0.00008000']","['70545.12000000', '0.42378000']"
45212425646,"['70284.61000000', '0.00012000']","['70545.18000000', '0.00009000']"
45212425646,"['70284.60000000', '0.00052000']","['70545.22000000', '0.35514000']"
45212425646,"['70284.55000000', '0.00040000']","['70545.45000000', '0.00020000']"
45212425646,"['70284.35000000', '0.00173000']","['70546.81000000', '0.00158000']"
45212425646,"['70284.34000000', '0.00033000']","['70547.50000000', '5.25987000']"
45212425646,"['70284.07000000', '0.00056000']","['70547.55000000', '0.10890000']"
45212425646,"['70284.00000000', '0.00037000']","['70547.65000000', '1.00000000']"
45212425646,"['70283.60000000', '0.00008000']","['70547.82000000', '0.00504000']"
45212425646,"['70283.49000000', '0.00034000']","['70548.38000000', '0.00038000']"
45212425646,"['70283.46000000', '0.00694000']","['70548.70000000', '0.00015000']"
45212425646,"['70283.43000000', '0.00742000']","['70549.41000000', '0.00016000']"
45212425646,"['70283.35000000', '0.00015000']","['70549.52000000', '0.00030000']"
45212425646,"['70283.33000000', '0.00086000']","['70549.62000000', '0.28436000']"
45212425646,"['70283.21000000', '0.17343000']","['70549.84000000', '0.00142000']"
45212425646,"['70283.20000000', '0.02825000']","['70549.85000000', '0.00083000']"
45212425646,"['70283.18000000', '0.00008000']","['70549.92000000', '0.01417000']"
45212425646,"['70283.14000000', '0.11312000']","['70550.00000000', '0.08393000']"
45212425646,"['70283.00000000', '0.00008000']","['70550.14000000', '0.00020000']"
45212425646,"['70282.98000000', '0.28905000']","['70550.28000000', '0.00014000']"
45212425646,"['70282.85000000', '0.10180000']","['70550.48000000', '0.00011000']"
45212425646,"['70282.82000000', '0.00014000']","['70550.60000000', '0.00076000']"
45212425646,"['70282.75000000', '0.00020000']","['70550.81000000', '0.00012000']"
45212425646,"['70282.27000000', '0.00094000']","['70550.88000000', '0.00011000']"
45212425646,"['70282.14000000', '0.00016000']","['70551.49000000', '0.00100000']"
45212425646,"['70281.86000000', '0.00104000']","['70551.72000000', '0.00099000']"
45212425646,"['70281.76000000', '0.00029000']","['70552.42000000', '0.00024000']"
45212425646,"['70281.55000000', '0.00013000']","['70552.43000000', '0.02825000']"
45212425646,"['70281.44000000', '0.00049000']","['70552.54000000', '0.00013000']"
45212425646,"['70281.27000000', '0.00025000']","['70552.86000000', '0.28905000']"
45212425646,"['70281.25000000', '0.00008000']","['70552.94000000', '0.00009000']"
45212425646,"['70281.06000000', '0.00064000']","['70553.11000000', '0.02839000']"
45212425646,"['70281.04000000', '0.00226000']","['70553.30000000', '0.00012000']"
45212425646,"['70281.00000000', '0.00300000']","['70553.33000000', '0.25508000']"
45212425646,"['70280.97000000', '0.00011000']","['70553.57000000', '0.01135000']"
45212425646,"['70280.95000000', '0.01349000']","['70553.63000000', '0.00330000']"
45212425646,"['70280.91000000', '0.02724000']","['70554.58000000', '0.00214000']"
45212425646,"['70280.79000000', '0.00009000']","['70554.78000000', '0.00012000']"
45212425646,"['70280.67000000', '0.00010000']","['70555.43000000', '0.00018000']"
45212425646,"['70280.60000000', '0.00010000']","['70555.55000000', '0.00008000']"
45212425646,"['70280.07000000', '0.00011000']","['70556.10000000', '0.00011000']"
45212425646,"['70280.00000000', '0.14724000']","['70556.59000000', '0.00028000']"
45212425646,"['70279.74000000', '0.00011000']","['70556.87000000', '0.00030000']"
45212425646,"['70279.60000000', '0.01000000']","['70557.00000000', '0.00142000']"
45212425646,"['70279.58000000', '0.00041000']","['70557.13000000', '0.00025000']"
45212425646,"['70279.57000000', '0.00011000']","['70557.16000000', '0.00070000']"
